departamento,campania_inicio
Tercero Arriba,1991
Tercero Arriba,1992
Tercero Arriba,1993
Tercero Arriba,1995
Tercero Arriba,1996
Tercero Arriba,1997
Tercero Arriba,1998
Tercero Arriba,1999
Tercero Arriba,2000
Tercero Arriba,2001
Tercero Arriba,2003
Tercero Arriba,2004
Tercero Arriba,2005
Tercero Arriba,2006
Tercero Arriba,2007
Tercero Arriba,2008
Tercero Arriba,2010
Tercero Arriba,2012
Tercero Arriba,2013
Tercero Arriba,2014
Tercero Arriba,2015
Tercero Arriba,2016
Toay,1987
Toay,1988
Toay,1989
Toay,1996
Toay,2000
Toay,2001
Toay,2002
Toay,2003
Toay,2004
Toay,2009
Toay,2010
Toay,2011
Toay,2012
Toay,2013
Toay,2014
Toay,2015
Toay,2016
Toay,2017
Tornquist,1981
Tornquist,1982
Tornquist,1983
Tornquist,1984
Tornquist,1985
Tornquist,1986
Tornquist,1987
Tornquist,1989
Tornquist,1990
Tornquist,1991
Tornquist,1992
Tornquist,1993
Tornquist,1994
Tornquist,1996
Tornquist,1997
Tornquist,1998
Tornquist,1999
Tornquist,2000
Tornquist,2001
Tornquist,2004
Tornquist,2005
Tornquist,2006
Tornquist,2007
Tornquist,2009
Tornquist,2010
Tornquist,2011
Tornquist,2012
Tornquist,2013
Tornquist,2014
Tornquist,2015
Tornquist,2016
Tornquist,2017
Totoral,1983
Totoral,1984
Totoral,1985
Totoral,1986
Totoral,1987
Totoral,1988
Totoral,1989
Totoral,1990
Totoral,1991
Totoral,1992
Totoral,1993
Totoral,1994
Totoral,1995
Totoral,1996
Totoral,1997
Totoral,1998
Totoral,1999
Totoral,2000
Totoral,2001
Totoral,2002
Totoral,2004
Totoral,2005
Totoral,2006
Totoral,2007
Totoral,2008
Totoral,2009
Totoral,2010
Totoral,2011
Totoral,2013
Totoral,2014
Totoral,2015
Totoral,2016
Totoral,2017
Trenel,1983
Trenel,1984
Trenel,1985
Trenel,1986
Trenel,1989
Trenel,1991
Trenel,1992
Trenel,1993
Trenel,1994
Trenel,1995
Trenel,1999
Trenel,2000
Trenel,2001
Trenel,2002
Trenel,2003
Trenel,2004
Trenel,2006
Trenel,2007
Trenel,2009
Trenel,2010
Trenel,2011
Trenel,2012
Trenel,2013
Trenel,2014
Trenel,2015
Trenel,2016
Trenel,2017
Trenque Lauquen,1981
Trenque Lauquen,1982
Trenque Lauquen,1983
Trenque Lauquen,1984
Trenque Lauquen,1985
Trenque Lauquen,1986
Trenque Lauquen,1987
Trenque Lauquen,1991
Trenque Lauquen,1992
Trenque Lauquen,1994
Trenque Lauquen,1995
Trenque Lauquen,1996
Trenque Lauquen,1997
Trenque Lauquen,1998
Trenque Lauquen,1999
Trenque Lauquen,2000
Trenque Lauquen,2001
Trenque Lauquen,2002
Trenque Lauquen,2004
Trenque Lauquen,2005
Trenque Lauquen,2006
Trenque Lauquen,2007
Trenque Lauquen,2009
Trenque Lauquen,2010
Trenque Lauquen,2011
Trenque Lauquen,2012
Trenque Lauquen,2013
Trenque Lauquen,2014
Trenque Lauquen,2015
Trenque Lauquen,2016
Trenque Lauquen,2017
Tres Arroyos,1988
Tres Arroyos,1989
Tres Arroyos,1990
Tres Arroyos,1991
Tres Arroyos,1993
Tres Arroyos,1994
Tres Arroyos,1995
Tres Arroyos,1996
Tres Arroyos,1997
Tres Arroyos,1999
Tres Arroyos,2000
Tres Arroyos,2001
Tres Arroyos,2002
Tres Arroyos,2003
Tres Arroyos,2004
Tres Arroyos,2005
Tres Arroyos,2006
Tres Arroyos,2007
Tres Arroyos,2009
Tres Arroyos,2010
Tres Arroyos,2011
Tres Arroyos,2012
Tres Arroyos,2013
Tres Arroyos,2014
Tres Arroyos,2015
Tres Arroyos,2016
Tres Lomas,1997
Tres Lomas,1998
Tres Lomas,2000
Tres Lomas,2001
Tres Lomas,2002
Tres Lomas,2003
Tres Lomas,2004
Tres Lomas,2005
Tres Lomas,2006
Tres Lomas,2007
Tres Lomas,2009
Tres Lomas,2010
Tres Lomas,2011
Tres Lomas,2012
Tres Lomas,2013
Tres Lomas,2014
Tres Lomas,2015
Tres Lomas,2016
Tres Lomas,2017
Tulumba,1981
Tulumba,1982
Tulumba,1983
Tulumba,1984
Tulumba,1987
Tulumba,1989
Tulumba,1993
Tulumba,1994
Tulumba,1995
Tulumba,1996
Tulumba,1997
Tulumba,1999
Tulumba,2000
Tulumba,2001
Tulumba,2002
Tulumba,2003
Tulumba,2004
Tulumba,2005
Tulumba,2006
Tulumba,2007
Tulumba,2009
Tulumba,2010
Tulumba,2011
Tulumba,2012
Tulumba,2013
Tulumba,2014
Tulumba,2015
Tulumba,2016
Tulumba,2017
Union,1981
Union,1982
Union,1983
Union,1985
Union,1986
Union,1987
Union,1989
Union,1990
Union,1991
Union,1992
Union,1993
Union,1995
Union,1997
Union,1998
Union,1999
Union,2000
Union,2001
Union,2002
Union,2003
Union,2004
Union,2005
Union,2006
Union,2007
Union,2008
Union,2009
Union,2010
Union,2012
Union,2013
Union,2014
Union,2015
Union,2016
Uruguay,1981
Uruguay,1982
Uruguay,1983
Uruguay,1985
Uruguay,1986
Uruguay,1987
Uruguay,1988
Uruguay,1989
Uruguay,1991
Uruguay,1992
Uruguay,1993
Uruguay,1994
Uruguay,1995
Uruguay,1997
Uruguay,1998
Uruguay,1999
Uruguay,2000
Uruguay,2001
Uruguay,2002
Uruguay,2003
Uruguay,2004
Uruguay,2005
Uruguay,2006
Uruguay,2007
Uruguay,2009
Uruguay,2010
Uruguay,2011
Uruguay,2012
Uruguay,2013
Uruguay,2014
Uruguay,2016
Utracan,1989
Utracan,1992
Utracan,1993
Utracan,1994
Utracan,2000
Utracan,2004
Utracan,2005
Utracan,2006
Utracan,2007
Utracan,2008
Utracan,2009
Utracan,2010
Utracan,2011
Utracan,2012
Utracan,2013
Utracan,2014
Utracan,2015
Utracan,2016
Utracan,2017
Vera,1981
Vera,1982
Vera,1983
Vera,1984
Vera,1985
Vera,1986
Vera,1987
Vera,1988
Vera,1989
Vera,1990
Vera,1991
Vera,1992
Vera,1993
Vera,1994
Vera,1995
Vera,1996
Vera,1997
Vera,1998
Vera,2000
Vera,2001
Vera,2002
Vera,2003
Vera,2004
Vera,2005
Vera,2006
Vera,2009
Vera,2010
Vera,2011
Vera,2012
Vera,2013
Vera,2014
Vera,2015
Vera,2016
Victoria,1981
Victoria,1982
Victoria,1983
Victoria,1984
Victoria,1985
Victoria,1986
Victoria,1987
Victoria,1988
Victoria,1989
Victoria,1990
Victoria,1991
Victoria,1992
Victoria,1993
Victoria,1994
Victoria,1995
Victoria,1997
Victoria,1998
Victoria,1999
Victoria,2000
Victoria,2001
Victoria,2002
Victoria,2003
Victoria,2004
Victoria,2005
Victoria,2006
Victoria,2007
Victoria,2009
Victoria,2010
Victoria,2011
Victoria,2012
Victoria,2013
Victoria,2014
Victoria,2016
Villa Constitucion,1981
Villa Constitucion,1982
Villa Constitucion,1983
Villa Constitucion,1984
Villa Constitucion,1985
Villa Constitucion,1986
Villa Constitucion,1987
Villa Constitucion,1989
Villa Constitucion,1990
Villa Constitucion,1991
Villa Constitucion,1992
Villa Constitucion,1993
Villa Constitucion,1994
Villa Constitucion,1995
Villa Constitucion,1997
Villa Constitucion,1998
Villa Constitucion,1999
Villa Constitucion,2000
Villa Constitucion,2001
Villa Constitucion,2002
Villa Constitucion,2003
Villa Constitucion,2004
Villa Constitucion,2005
Villa Constitucion,2006
Villa Constitucion,2007
Villa Constitucion,2009
Villa Constitucion,2010
Villa Constitucion,2011
Villa Constitucion,2012
Villa Constitucion,2013
Villa Constitucion,2014
Villa Constitucion,2015
Villa Constitucion,2016
Villaguay,1981
Villaguay,1982
Villaguay,1983
Villaguay,1984
Villaguay,1985
Villaguay,1986
Villaguay,1987
Villaguay,1988
Villaguay,1989
Villaguay,1991
Villaguay,1992
Villaguay,1993
Villaguay,1994
Villaguay,1995
Villaguay,1996
Villaguay,1997
Villaguay,1998
Villaguay,2000
Villaguay,2001
Villaguay,2002
Villaguay,2003
Villaguay,2004
Villaguay,2006
Villaguay,2007
Villaguay,2009
Villaguay,2010
Villaguay,2011
Villaguay,2012
Villaguay,2013
Villaguay,2014
Villaguay,2016
Zarate,1981
Zarate,1982
Zarate,1983
Zarate,1984
Zarate,1985
Zarate,1986
Zarate,1987
Zarate,1988
Zarate,1989
Zarate,1990
Zarate,1991
Zarate,1993
Zarate,1994
Zarate,1995
Zarate,1997
Zarate,1998
Zarate,1999
Zarate,2000
Zarate,2001
Zarate,2002
Zarate,2003
Zarate,2004
Zarate,2005
Zarate,2006
Zarate,2007
Zarate,2009
Zarate,2010
Zarate,2011
Zarate,2012
Zarate,2013
Zarate,2014
Zarate,2015
Zarate,2016
